72	be dismissed		내쫓기다
72	get the sack		내쫓기다
72	drive out		내쫓다
72	bundle off		내쫓다
72	expel		내쫓다
72	put out		내쫓다
72	oust		내쫓다
72	relieve		내쫓다
72	eject		내쫓다
72	evict		내쫓다
72	discharge		내쫓다
72	dismiss		내쫓다
72	give  the axe		내쫓다
72	send  packing		내쫓다
72	sack  fire		내쫓다
72	kick out		내차다
72	kick hard		내차다
72	give  a hard kick		내차다
72	give  the boot		내차다
72	arrival		내착
72	letters between women		내찰
72	a domestic loan		내채
72	throughout		내처
72	to the very end		내처
72	without pause		내처
72	at a breath		내처
72	at a stretch		내처
72	at a heat		내처
72	at a dash		내처
72	straight		내처
72	next autumn		내추
72	the coming autumn		내추
72	a naturalist		내추럴리스트
72	naturalism		내추럴리즘
72	next spring		내춘
72	the coming spring		내춘
72	internal hemorrhage		내출혈
72	cure by internal treatment		내치
72	home administration		내치
72	internal affairs		내치
72	throw away		내치다
72	cast away		내치다
72	abandon		내치다
72	desert		내치다
72	reject		내치다
72	turn down		내치다
72	drive back  expel		내치다
72	drive away		내치다
72	capri cious		내치락들이치락
72	whimsical		내치락들이치락
72	frivolous		내치락들이치락
72	fickle		내치락들이치락
72	fitful		내치락들이치락
72	blowing hot and cold		내치락들이치락
72	on-againoff-again		내치락들이치락
72	having set about doing		내친걸음
72	having crossed the Rubicon		내친걸음
72	share one's wife's bed		내침
72	sleep with one's wife		내침
72	remove farther		내켜놓다
72	set farther ahead		내켜놓다
72	inclined		내키다
72	have an inclination		내키다
72	care to		내키다
72	feel like		내키다
72	have a mind		내키다
72	bring oneself to		내키다
72	put one's mind to		내키다
72	make room for		내키다
72	endurance against bullets		내탄
72	bulletproof		내탄
72	a private inquiry		내탐
72	a secret investigation		내탐
72	a privy purse		내탕금
72	illicit intercourse		내통
72	misconduct		내통
72	intimacy		내통
72	secret communication		내통
72	collusion		내통
72	throw  out  toss  away		내팽개치다
72	the real state		내평
72	the internal conditions		내평
72	the inside story		내평
72	connotation		내포
72	intention		내포
72	comprehension		내포
72	of one's own accord		내풀로
72	voluntarily		내풀로
72	on one's own initiative		내풀로
72	endothelium		내피
72	austerity		내핍
72	voluntary privation		내핍
72	putting up with poverty		내핍
72	austerity		내핍 생활
72	an austerity life		내핍 생활
72	austere living		내핍 생활
72	a hard life		내핍 생활
72	belt tightening		내핍 생활
72	a visit to Korea		내한
72	arrival in Korea		내한
72	proof against the cold		내한
72	coldproof		내한
72	winterization		내한 장치
72	a coastwise service		내항
72	the inner harbor		내항
72	internal terms		내항
72	a visit to our shoures		내항
72	an inland sea		내해
72	an arm of the sea		내해
72	a journey of a woman		내행
72	the conduct of a woman at home		내행
72	introversion		내향성
72	introvert		내향성
72	his elder brother		내형
72	internal disturbance		내홍
72	domestic discord		내홍
72	domestic currency		내화
72	the coin of the realm		내화
72	proof against fire		내화
72	fireproof		내화
72	fireproof construction		내화 구조
72	fire resistance		내화성
72	the sickness of one's wife		내환
72	domestic troubles		내환
72	the year after next		내후년
72	three years hence		내후년
72	wickedness		내흉
72	treacherousness		내흉
72	sneakiness		내흉
72	trickiness		내흉
72	underhandedness		내흉
72	a pot		냄비
72	a cook-pot		냄비
72	a pan		냄비
72	a saucepan		냄비
72	pot-boiled noodles		냄비 국수
72	noodles served hot in a pot		냄비 국수
72	smell		냄새
72	odor		냄새
72	scent		냄새
72	fragrance		냄새
72	perfume		냄새
72	aroma		냄새
72	stench		냄새
72	stink		냄새
72	reek		냄새
72	with force		냅다
72	hard		냅다
72	actively		냅다
72	with all one's strengt		냅다
72	violently		냅다
72	smoky		냅다
72	venture forth		냅뜨다
72	go full steam ahead		냅뜨다
72	sally forth		냅뜨다
72	a  napkin		냅킨
72	a serviette		냅킨
72	a riverside		냇가
72	the band  of a river		냇가
72	a riverbank		냇가
72	the smell of smoke		냇내
72	a stream		냇물
72	water of a stream		냇물
72	a purple willow		냇버들
72	a purple osier		냇버들
72	Salix Gilgiana		냇버들
72	a bull trout		냇송어
72	a brook trout		냇송어
72	a chill stomach		냉
72	a stomach chill		냉
72	a chill		냉
72	a body chill		냉
72	leucorrh ea		냉
72	whites		냉
72	iced		냉-
72	cold		냉-
72	chill		냉-
72	cooled		냉-
72	a hidden pain		냉가슴
72	inward pang		냉가슴
72	agony unknown to others		냉가슴
72	cooling		냉각
72	refrigeration		냉각
72	a refrigerator		냉각기
72	a freezer		냉각기
72	a radiator		냉각기
72	an air condenser		냉각기
72	a cold strip iron mill		냉간 압연 공장
72	coolness		냉갈령
72	coldness		냉갈령
72	indifference		냉갈령
72	half-burnt charcoal		냉과리
72	soup prepaed cold		냉국
72	iced noodles		냉국수
72	cool air		냉기
72	a chilly draft		냉기
72	cold		냉기
72	chill		냉기
72	a cold wave		냉기
72	cold weather		냉기
72	coolness		냉담
72	indifference		냉담
72	lukewarmness		냉담
72	lack of interest		냉담
72	cold-heartedness		냉담
72	hearthlessness		냉담
72	callousness		냉담
72	cold treatment		냉대
72	a frigid reception		냉대
72	inhospitaliy		냉대
72	refrigeration		냉동
72	freezing		냉동
72	cold storage		냉동
72	freeze-drying		냉동 건조
72	lyophilization		냉동 건조
72	cold		냉랭하다
72	chilly		냉랭하다
72	icy		냉랭하다
72	cool		냉랭하다
72	cold		냉랭하다
72	cool		냉랭하다
72	indifferent		냉랭하다
72	half-hearted		냉랭하다
72	a cold noodle dish		냉면
72	iced vermicelli		냉면
72	a cold room		냉방
72	an unheated room		냉방
72	conditioning		냉방
72	air cooling		냉방
72	an air conditioner		냉방 장치
72	air conditioning		냉방 장치
72	an air-conditioning unit		냉방 장치
72	a cold smile		냉소
72	a sneer		냉소
72	a jeer		냉소
72	a derision		냉소
72	a sconrnful laugh		냉소
72	cold water		냉수
72	a rubdown with a wet towel		냉수 마찰
72	cold-water rubbing		냉수 마찰
72	dull		냉수스럽다
72	insipid		냉수스럽다
72	uninteresting		냉수스럽다
72	cold-water bathing		냉수욕
72	a cold bath		냉수욕
72	being cold and damp		냉습
72	moisture		냉습
72	a disease caused by cold and dampness		냉습
72	rheumatism		냉습
72	look with coldness		냉안시하다
72	look askance		냉안시하다
72	grim		냉엄하다
72	stern		냉엄하다
72	stark		냉엄하다
72	cold		냉연
72	indifferent		냉연
72	icy		냉연
72	cold-hearteh		냉연
72	coldness and warmth		냉온
72	cold treatment		냉우
72	cold meat		냉육
72	a shepherd's purse		냉이
72	a mother's-heart		냉이
72	a pickpurse		냉이
72	Capsella brusapastoris		냉이
72	cold storage		냉장
72	refrigeration		냉장
72	a refrigerator		냉장고
72	a freezer		냉장고
72	an ice chest		냉장고
72	an icebox		냉장고
72	a fridge		냉장고
72	a cold war		냉전
72	coldheartedness		냉정
72	heartlessness		냉정
72	callousness		냉정
72	calmness		냉정
72	coolness		냉정
72	serenity		냉정
72	composure		냉정
72	presence of mind		냉정
72	iced tea		냉차
72	a cold  dish dressed with various seasonings		냉채
72	a cold  spring		냉천
72	cool-headedness		냉철
72	quickly		냉큼
72	briskly		냉큼
72	hastily		냉큼
72	promptly		냉큼
72	without delay		냉큼
72	right away		냉큼
72	readily		냉큼
72	a sarcastic remark		냉평
72	scathing criticism		냉평
72	a jeer		냉평
72	a sneer		냉평
72	a chilly wind		냉풍
72	cold		냉하다
72	chilly		냉하다
72	icy		냉하다
72	freezing		냉하다
72	cold-hearted		냉하다
72	a cold sweat		냉한
72	cold-weather damage		냉해
72	cold-bloodedness		냉혈
72	cold-heartedness		냉혈
72	callousness		냉혈
72	heartlessness		냉혈
72	a cold-hearted fellow		냉혈한
72	cruelty		냉혹
72	heartlessness		냉혹
72	coldheartedness		냉혹
72	callousness		냉혹
72	cold ashes		냉회
72	who		--냐
72	what		--냐
72	when		--냐
72	where		--냐
72	how		--냐
72	Yum-yum		냠냠
72	want to eat		냠냠하다
72	wish for		냠냠하다
72	long for		냠냠하다
72	be anxious for		냠냠하다
72	covet		냠냠하다
72	a unit of old Korean coinage		냥
72	a denomination of weight		냥
72	you		너
72	thou		너
72	foun		너
72	leaves		너겁
72	straws or dirt floating on the surface of the water		너겁
72	muck floating above the water		너겁
72	a raccoon dog		너구리
72	generously		너그러이
72	liberally		너그러이
72	magnanimously		너그러이
72	tolerantly		너그러이
72	ieniently		너그러이
72	charitably		너그러이
72	indulgently		너그러이
72	broadmindedly		너그러이
72	broadminded		너그럽다
72	generous		너그럽다
72	liberal		너그럽다
72	magnanimous		너그럽다
72	tolerant		너그럽다
72	indulgent		너그럽다
72	lenient		너그럽다
72	charitable		너그럽다
72	broadminded		너글너글하다
72	gengerous		너글너글하다
72	liberal		너글너글하다
72	magnanimous		너글너글하다
72	intimate friendship		너나들이
72	everybody		너나없다
72	all		너나없다
72	without exception		너나없다
72	equally		너나없다
72	all alike		너나없다
72	about four or five		너더댓
72	untidy		너더분하다
72	be a mess		너더분하다
72	be in disorder		너더분하다
72	confused		너더분하다
72	be in a muddle		너더분하다
72	be at sixes and sevens		너더분하다
72	long and boring		너더분하다
72	tedious		너더분하다
72	lengthy		너더분하다
72	long-winded		너더분하다
72	diffuse		너더분하다
72	patchily		너덕너덕
72	in tatters		너덕너덕
72	dangle in tatters		너덜거리다
72	cgatter		너덜거리다
72	prattle		너덜거리다
72	gabble		너덜거리다
72	stony slopes		너덜
72	in tatters		너덜너덜
72	in shredsl in rags and tatters		너덜너덜
72	about four		너덧
72	both you and I		너도나도
72	a beech		너도밤나무
72	a broad flat rock		너럭바위
72	extensive		너르다
72	open		너르다
72	wide		너르다
72	spacious		너르다
72	commodious		너르다
72	spacious and convenient		너르다
72	roomy		너르다
72	a talent for doing things on a large scale		너름새
72	managerial ability resourcefulness		너름새
72	a disease of the gums		너리
72	pyorrhea alveolaris		너리
72	gumboil		너리
72	beyond		너머
72	over		너머
72	the other side		너머
72	too		너무
72	too much		너무
72	ever so much		너무
72	excessively		너무
72	to excess		너무
72	to a fault		너무
72	overly		너무
72	unreasonable		너무하다
72	bad		너무하다
72	too hard		너무하다
72	a flat-bottomed boat		너벅선
72	a broad ferryboat		너벅선
72	flat and well looking		너벳벳하다
72	nice and neta		너볏하다
72	have an unpleasantly flat face		너부데데하다
72	chips		너부러기
72	scraps		너부러기
72	odds and ends		너부러기
72	somewhat flat ly		너부죽이
72	prostrate		너부죽이
72	prostrate		너부죽이
72	be somewhat flattish		너부죽하다
72	flutter		너불거리다
72	flap		너불거리다
72	wave		너불거리다
72	width		너비
72	breadth		너비
72	slices of roast		너비아니
72	seasoned beef in width		너비아니
72	Sophora angustifolia		너삼
72	a great bustard		너새
72	a hip a shingle		너새
72	a rock-ribbed place		너설
72	a rocky spot		너설
72	loose ends		너스래미
72	a frame-support made by criss-crossing twigs or sticks		너스레
72	a trick		너스레
72	an artifice		너스레
72	a catch		너스레
72	shaggy and dirty		너스르르하다
72	rumpled		너스르르하다
72	tousled		너스르르하다
72	shaggy and dirty		너슬너슬하다
72	rumpled		너슬너슬하다
72	tousled		너슬너슬하다
72	a thin black hood worn by women for going out		너울
72	a lady		너울
72	s veil		너울
72	a withered leaf		너울
72	withered grass		너울
72	affability		너울가지
72	sociability		너울가지
72	companionableness		너울가지
72	surge		너울거리다
72	roll		너울거리다
72	swell		너울거리다
72	wave		너울거리다
72	undulate		너울거리다
72	swing		너울거리다
72	sway		너울거리다
72	waver		너울거리다
72	waving		너울너울
72	undulating		너울너울
72	surging		너울너울
72	swaying		너울너울
72	swinging		너울너울
72	be rough in the distance		너울지다
72	shabby and untidy		너저분하다
72	dirty		너저분하다
72	sordid		너저분하다
72	filthy		너저분하다
72	nasty		너저분하다
72	disorderly		너저분하다
72	be out of order		너저분하다
72	shabby		너절하다
72	worn out		너절하다
72	threadbare		너절하다
72	unsightly		너절하다
72	ugly		너절하다
72	unpresentable		너절하다
72	shabby		너절하다
72	worthless		너절하다
72	paltry		너절하다
72	petty		너절하다
72	insignificant		너절하다
72	trivial		너절하다
72	unimportant		너절하다
72	trifling		너절하다
72	shabby		너절하다
72	mean		너절하다
72	vulgar		너절하다
72	poor		너절하다
72	despicable		너절하다
72	contemptible		너절하다
72	deteriorated		너절하다
72	disgraceful		너절하다
72	lie scattered all over		너즈러지다
72	a knuckle ball		너클 볼
72	dangle in a disorderly manner		너털거리다
72	laugh aloud		너털거리다
72	roar with laughter burst out laughing		너털거리다
72	cachinnate		너털거리다
72	guffaw		너털거리다
72	a loud laugh		너털웃음
72	a guffaw		너털웃음
72	cachinnation a		너털웃음
72	roar of laughter		너털웃음
72	an added coating of ice on top of ice		너테
72	a nut		너트
72	roughly flutter		너펄거리다
72	flap rough		너펄거리다
72	flutteringly		너펄너펄
72	lightly flutter		너푼거리다
72	flutter		너풀거리다
72	wave		너풀거리다
72	float		너풀거리다
72	flap		너풀거리다
72	fluttering away		너풀너풀
72	you		너희
72	ye		너희
72	you all		너희
72	you people		너희
72	you folks		너희
72	you		너희들
72	four		넉
72	fourth		넉
72	a wooden shovel		넉가래
72	a snow shovel		넉가래
72	a snowplow		넉가래
72	a snowplough		넉가래
72	raking out vines		넉걷이
72	enough		넉넉하다
72	sufficient		넉넉하다
72	adequate		넉넉하다
72	plenty		넉넉하다
72	ample		넉넉하다
72	full		넉넉하다
72	rich		넉넉하다
72	comfortably off		넉넉하다
72	big-minded		넉넉하다
72	general		넉넉하다
72	libera		넉넉하다
72	enough		넉넉히
72	plenty		넉넉히
72	amply		넉넉히
72	sufficiently		넉넉히
72	fully		넉넉히
72	copiously		넉넉히
72	plentifully		넉넉히
72	well off		넉넉히
72	richly		넉넉히
72	wealthily		넉넉히
72	generously		넉넉히
72	liberally		넉넉히
72	audacity		넉살
72	impudence		넉살
72	shamelessness		넉살
72	cheekiness		넉살
72	sauciness		넉살
72	sassiness		넉살
72	impudent		넉살좋다
72	brash		넉살좋다
72	shameless		넉살좋다
72	brazen		넉살좋다
72	suacy		넉살좋다
72	sassy		넉살좋다
72	a chamois underlay for affixing a seal		넉자
72	lingering		넉장
72	tarrying		넉장
72	slow-moving		넉장
72	slowness		넉장
72	tardiness		넉장
72	dilatoriness		넉장
72	lying outstretched on one's back		넉장거리
72	a soul		넋
72	a spirit		넋
72	a ghost		넋
72	one's spir it		넋
72	utterances of a shaman given as those of a deceased spirit		넋두리
72	a complaint		넋두리
72	a grumble		넋두리
72	a murmur		넋두리
72	an aversion		넌더리
72	a dislike		넌더리
72	a disgust		넌더리
72	a hatred		넌더리
72	a repugnance		넌더리
72	smooth and witty talk		넌덕
72	be witly		넌덕스럽다
72	be facile		넌덕스럽다
72	be amusing		넌덕스럽다
72	be humorous		넌덕스럽다
72	secretly		넌지시
72	indirectly		넌지시
72	tacitly		넌지시
72	allusively		넌지시
72	implicitly		넌지시
72	covertly		넌지시
72	by hints		넌지시
72	quietly		넌지시
72	a bine		넌출
72	a vine		넌출
72	a tendril		넌출
72	a runner		넌출
72	a four-door gate		넌출문
72	dangle down		넌출지다
72	a board		널
72	a plank		널
72	planking		널
72	a coffin		널
72	a casket		널
72	a seesaw		널
72	wood for a coffin		널감
72	an old man		널감
72	a person with one foot in the grave		널감
72	gnaw  into shreds		널다
72	spread out		널다
72	stretch		널다
72	hang  out to dry		널다
72	a wooden footbridge		널다리
72	rather wide		널따랗다
72	extensive		널따랗다
72	roomy		널따랗다
72	spacious		널따랗다
72	broad		널따랗다
72	seesaw		널뛰기
72	seesawing		널뛰기
72	teetertotter		널뛰기
72	play at seesaw		널뛰다
72	teetertotter		널뛰다
72	widely		널리
72	broadly		널리
72	extensively		널리
72	far and wide		널리
72	on a large scale		널리
72	universally		널리
72	generally		널리
72	at large		널리
72	everywhere		널리
72	all over		널리
72	throughout		널리
72	at every turn		널리
72	be spread		널리다
72	be scattered		널리다
72	broaden		널리다
72	a wooden floor		널마루
72	a wooden gate		널문
72	a wooden ceiling		널반자
72	a largo straw mat		널방석
72	a drying mat		널방석
72	spread		널브러지다
72	scatter		널브러지다
72	board shutters		널빈지
72	a board		널빤지
72	a plank		널빤지
72	spread out		널어놓다
72	hang out		널어놓다
72	stretch out		널어놓다
72	way of spreading things out		널음새
72	the  layout		널음새
72	branching out		널음새
72	spreading into		널음새
72	going off  on a tan gent		널음새
72	spreading oneself thin		널음새
72	a plank		널장
72	a board		널장
72	a plece of board		널조각
72	rather broadly		널찍이
72	widely		널찍이
72	spaciously		널찍이
72	extensively		널찍이
72	amply		널찍이
72	fully		널찍이
72	rather wide		널찍하다
72	broad		널찍하다
72	extensive		널찍하다
72	open		널찍하다
72	spacious		널찍하다
72	roomy		널찍하다
72	a big piece of board		널판때기
72	a board fence		널판장
72	a wooden wall		널판장
72	a plank bed		널평상
72	a wooden bed		널평상
72	broad		넓다
72	wide		넓다
72	roomy		넓다
72	vast		넓다
72	extensive		넓다
72	large		넓다
72	comprehensive		넓다
72	broadminded		넓다
72	large-hearted		넓다
72	generous		넓다
72	fulling on a fulling stock		넓다듬이
72	umpleasantly flattish		넓데데하다
72	flat and round		넓둥글다
72	broad and tapering		넓삐죽하다
72	width		넓이
72	breadth		넓이
72	extent		넓이
72	area		넓이
72	dimensions		넓이
72	a broad jump		넓이뛰기
72	a long jump		넓이뛰기
72	all flat		넓적넓적
72	so that all are flat		넓적넓적
72	with one's mouth wide open		넓적넓적
72	without hesitation		넓적넓적
72	the thigh		넓적다리
72	a femur		넓적다리
72	a ham		넓적다리
72	a shovelbill		넓적부리
72	a spoonbill		넓적부리
72	rather flat		넓적스름하다
72	a person with a plane and broad face		넓적이
72	flatwise		넓적이
72	faltways		넓적이
72	flat		넓적하다
72	flat and long		넓죽하다
72	widen		넓히다
72	enlarge		넓히다
72	expand		넓히다
72	broaden		넓히다
72	stretch out		넓히다
72	look over		넘겨다보다
72	covet		넘겨다보다
72	look on with envy		넘겨다보다
72	be made the scapegoat		넘겨쓰다
72	be falsely charged		넘겨쓰다
72	have  wrongly imputed to one		넘겨쓰다
72	put a blame on another		넘겨씌우다
72	lay a fault at another's door		넘겨씌우다
72	impute		넘겨씌우다
72	shift		넘겨씌우다
72	shuffle off		넘겨씌우다
72	guess		넘겨잡다
72	surmise		넘겨잡다
72	conjecture		넘겨잡다
72	anticipate		넘겨잡다
72	forecast		넘겨잡다
72	foresee		넘겨잡다
72	look ahead		넘겨잡다
72	guess		넘겨짚다
72	make a guesswork		넘겨짚다
72	make a random guess		넘겨짚다
72	be either too long ro too short		넘고처지다
72	be too much one way or too much the other		넘고처지다
72	be not adequate		넘고처지다
72	be good neither for one thing nor the other		넘고처지다
72	bring  across		넘기다
72	pass over		넘기다
72	throw down		넘기다
72	fell		넘기다
72	trip		넘기다
72	pass		넘기다
72	spend		넘기다
72	exceed		넘기다
72	transfer		넘기다
72	shift		넘기다
72	make over		넘기다
72	turn over		넘기다
72	pass on		넘기다
72	shuffle		넘기다
72	turn		넘기다
72	hand over		넘기다
72	trun over		넘기다
72	pass		넘기다
72	carry over		넘기다
72	carry forward		넘기다
72	defer		넘기다
72	postpone		넘기다
72	put off		넘기다
72	keep over		넘기다
72	get through		넘기다
72	pass through		넘기다
72	pull through		넘기다
72	transmit		넘기다
72	send round		넘기다
72	be not suitable to one's means		넘나다
72	frequent		넘나들다
72	visit here and there		넘나들다
72	go and come often		넘나들다
72	stroll around		넘노닐다
72	wave		넘늘거리다
72	droop		넘늘거리다
72	sway at random		넘늘거리다
72	act humorously without losing one's dignity		넘늘다
72	cross		넘다
72	go across		넘다
72	go beyond		넘다
72	clear		넘다
72	hurdle		넘다
72	exceed		넘다
72	pass		넘다
72	be in excess of		넘다
72	be over		넘다
72	be more than		넘다
72	conquer		넘다
72	tide over		넘다
72	pull  through		넘다
72	be turnced		넘다
72	overflow		넘다
72	run over		넘다
72	jump		넘다
72	hop		넘다
72	number		넘버
72	a numbering machine		넘버링
72	look down on		넘보다
72	underestimate		넘보다
72	underrate		넘보다
72	undervalue		넘보다
72	hold  cheap		넘보다
72	think meanly of		넘보다
72	disparage		넘보다
72	belittle		넘보다
72	make light of		넘보다
72	stretch one's neck avidly to see		넘성거리다
72	rubberneck		넘성거리다
72	covet		넘실거리다
72	be greedy for		넘실거리다
72	surge		넘실거리다
72	roll		넘실거리다
72	swell		넘실거리다
72	be brimful		넘실거리다
72	stretching one's neck avidly		넘실넘실
72	rubbernecking		넘실넘실
72	cross		넘어가다
72	go across		넘어가다
72	go over		넘어가다
72	hurdle		넘어가다
72	sink		넘어가다
72	set		넘어가다
72	go down		넘어가다
72	fall into  hands		넘어가다
72	pass into another's hands		넘어가다
72	be taken in		넘어가다
72	be imposed upon		넘어가다
72	be cheated		넘어가다
72	be deceived		넘어가다
72	fall down		넘어가다
72	collapse		넘어가다
72	tumble		넘어가다
72	come down		넘어가다
72	pass		넘어가다
72	miss		넘어가다
72	exceed		넘어가다
72	be overdue		넘어가다
72	tide over		넘어가다
72	overcome		넘어가다
72	look over		넘어다보다
72	throw down		넘어뜨리다
72	throw  to the ground		넘어뜨리다
72	get  down		넘어뜨리다
72	knock down trip up		넘어뜨리다
72	blow down		넘어뜨리다
72	level		넘어뜨리다
72	tip down		넘어뜨리다
72	pull down		넘어뜨리다
72	push down		넘어뜨리다
72	defeat		넘어뜨리다
72	beat		넘어뜨리다
72	overthrow		넘어뜨리다
72	undermine		넘어뜨리다
72	ruin		넘어뜨리다
72	be stuck in hard		넘어박히다
72	be driven into firmly		넘어박히다
72	be sandwiched tight		넘어박히다
72	fall down hard.		넘어박히다
72	pass over		넘어서다
72	fall		넘어오다
72	come down		넘어오다
72	topple over		넘어오다
72	vomit		넘어오다
72	throw		넘어오다
72	spew		넘어오다
72	puke		넘어오다
72	be transferred		넘어오다
72	be made over		넘어오다
72	be truned over		넘어오다
72	be passed on		넘어오다
72	cross		넘어오다
72	go across		넘어오다
72	pass		넘어오다
72	find one's way out of		넘어오다
72	tide over		넘어오다
72	come over		넘어오다
72	surrender		넘어오다
72	fall		넘어지다
72	come down		넘어지다
72	collapse		넘어지다
72	be defeated		넘어지다
72	be ruined		넘어지다
72	be overthrown		넘어지다
72	go bankrupt		넘어지다
72	overflow		넘치다
72	run over		넘치다
72	brim over		넘치다
72	flood		넘치다
72	inundate		넘치다
72	teem		넘치다
72	swarm		넘치다
72	exceed		넘치다
72	pass		넘치다
72	be more than		넘치다
72	be above		넘치다
72	with one's mouth wide open		넙적
72	flat		넙적
72	low		넙적
72	mouth		넙적거리다
72	keep one's mouth opening and shutting		넙적거리다
72	keep coming back to a flat position		넙적거리다
72	a flatfish		넙치
72	a sole		넙치
72	a grandson of one's sister		넛손자
72	a grandnephew on one's sister's side		넛손자
72	one's father's maternal aunt		넛할머니
72	a great--aunt on one's father's maternal side		넛할머니
72	one's father's maternal uncle		넛할아버지
72	a great- uncle on one's father's maternal side		넛할아버지
72	rags		넝마
72	tatters		넝마
72	shreds		넝마
72	scraps		넝마
72	a piece of old cloth		넝마
72	a vine		넝쿨
72	a bine		넝쿨
72	a tendril		넝쿨
72	a runner		넝쿨
72	put in		넣다
72	take in		넣다
72	bring in		넣다
72	let in		넣다
72	pour in		넣다
72	pack in		넣다
72	set in		넣다
72	put in		넣다
72	insert		넣다
72	stuff		넣다
72	include		넣다
72	count		넣다
72	accommodate		넣다
72	admit		넣다
72	put  to		넣다
72	send		넣다
72	admit		넣다
72	mind		넣다
72	you		네
72	your		네
72	four		네
72	yes		네
72	certainly		네
72	all right		네
72	very well		네
72	surely		네
72	sure		네
72	O.K.		네
72	yes		네
72	here		네
72	sir		네
72	present		네
72	all of		-네
72	a crossroads		네거리
72	a cross		네거리
72	an Xroad		네거리
72	an intersection		네거리
72	negative		네거티브
72	negative film		네거필름
72	your thing		네것
72	yours		네것
72	a negligee		네글리제
72	n glig		네글리제
72	you		네놈
72	a dog with a white spot above each eye		네눈이
72	the limbs		네다리
72	the legs and arms		네다리
72	four legs		네다리
72	four or five		네다섯
72	about four or five		네댓
72	Holland		네덜란드
72	the Netherlands		네덜란드
72	the Low Countries		네덜란드
72	looking down on		네뚜리
72	holding  in contempt		네뚜리
72	ont fourth of a crock of pickled shrimps		네뚜리
72	a suqare		네모
72	a tetragon		네모꼴
72	a quadrangle		네모꼴
72	a trapezium		네모꼴
72	a quadrilateral		네모꼴
72	Here		네미
72	Damn it		네미
72	your mother		네미
72	four feet		네발
72	quadruplets		네쌍둥이
72	Neanderthal		네안데르탈
72	neo-		네오--
72	neon		네온
72	a navel orange		네이블 오렌지
72	navy blue		네이비 블루
72	dark blue		네이비 블루
72	napalm		네이팜
72	a name		네임
72	a neckerchife		네커치프
72	neckline		네크라인
72	a necklace		네크리스
72	a choker		네크리스
72	a net		네트
72	Nepal		네팔
72	four limbs		네활개
72	a necktic		넥타이
72	a tie		넥타이
72	Damn		넨장
72	Damn it		넨장
72	Damn him		넨장
72	Damn you		넨장
72	Hang lt		넨장
72	damned		넨장
72	damnable		넨장
72	wretched		넨장
72	cursed		넨장
72	accursed		넨장
72	deuced		넨장
72	four		넷
72	the fourth		넷째
72	No. 4		넷째
72	the fourth place		넷째
72	a fellow		녀석
72	a boy		녀석
72	a chap		녀석
72	a guy		녀석
72	a rascal		녀석
72	a bird		녀석
72	a blighter		녀석
72	a woman		년
72	a tramp		년
72	a bitch		년
72	a whore		년
72	a wench		년
72	year		년
72	the man and woman		년놈
72	the husband and wife		년놈
72	around		녘
72	about		녘
72	the area of		녘
72	the direction of		녘
72	towards		녘
72	a string		노
72	a cord		노
72	a rope		노
72	a scull		노
72	an oar		노
72	juniper		노가주
72	Juniperus		노가주
72	yellowish overripe cucumbers		노각
72	a juniper		노간주
72	an aged person		노객
72	an aged visitor		노객
72	old age		노경
72	senescence		노경
72	one's declining years		노경
72	labor		노고
72	toil		노고
72	pains		노고
72	a skylark		노고지리
72	fatigue		노곤
72	exhaustion		노곤
72	weariness		노곤
72	nakedness		노골
72	franknessl can dor		노골
72	outspokenness		노골
72	openness		노골
72	naked		노골적
72	plainl		노골적
72	open		노골적
72	blunt		노골적
72	frank		노골적
72	outspoken		노골적
72	plainspoken		노골적
72	broad		노골적
72	indecent		노골적
72	lewd		노골적
72	conspicuous		노골적
72	salient		노골적
72	striking		노골적
72	acute		노골적
72	old bones		노구
72	old and weak limbs		노구
72	an advanced age		노구
72	a pair of inturned ox horns of disproportionate lengths		노구거리
72	a brass kettle		노구
72	the flowers of leguminous plants		노굿
72	be tired out		노그라지다
72	be worn out		노그라지다
72	be exhausted		노그라지다
72	be dogtired		노그라지다
72	be dead tired		노그라지다
72	be given to		노그라지다
72	be infatuated with		노그라지다
72	give oneself up to		노그라지다
72	be bent on		노그라지다
72	be mad on		노그라지다
72	have a craze for		노그라지다
72	be engrossed in		노그라지다
72	rather soft		노그름하다
72	tender		노그름하다
72	soft		노글노글
72	pulpy		노글노글
72	mushy		노글노글
72	flabby		노글노글
72	squashy		노글노글
72	flaccid		노글노글
72	limp		노글노글
72	the dreadnought class		노급
72	a dreadnought		노급함
72	supple		노긋노긋
72	elastic		노긋노긋
72	soft		노긋노긋
72	flexible		노긋노긋
72	supple		노긋노긋
72	adaptable		노긋노긋
72	docile		노긋노긋
72	compliant		노긋노긋
72	supple		노긋하다
72	elastic and soft		노긋하다
72	flexible		노긋하다
72	an old-woman entertainer		노기
72	an old kisaeng		노기
72	anger		노기
72	wrath		노기
72	fume		노기
72	indignation		노기
72	fury		노기
72	slide calipers		노기스
72	Nonius		노기스
72	the blade of an oar		노깃
72	a string		노끈
72	a small cord		노끈
72	a catalpa tree		노나무
72	an Indian bean		노나무
72	old age		노년
72	declining years		노년
72	the winter of life		노년
72	senescence		노년기
72	old age		노년기
72	laborers and farmers		노농
72	let  escape		노놓치다
72	distribute		노느다
72	divide		노느다
72	share		노느다
72	allot		노느다
72	apportion		노느다
72	portion out		노느다
72	deal out		노느다
72	distribution		노느매기
72	sharing		노느매기
72	division		노느매기
